L	10.9457	-3.45027	1477010481479837	10.95	-3.45	1.8162	2.7243
L	11.0435	-3.16012	1477010481589893	11.05	-3.15	0.908632	2.72588
L	11.1542	-2.85724	1477010481699796	11.15	-2.85	0.909888	2.72968
L	11.1324	-2.55807	1477010481809749	11.15	-2.55	0	2.72844
L	11.1569	-2.2658	1477010481919747	11.15	-2.25	0	2.72732
L	11.3482	-1.94557	1477010482029695	11.35	-1.95	1.81905	2.72856
L	11.2389	-1.64141	1477010482139688	11.25	-1.65	-0.909152	2.72745
L	11.2625	-1.34833	1477010482249852	11.25	-1.35	0	2.72321
L	11.1556	-1.0549	1477010482359800	11.15	-1.05	-0.909524	2.72856
L	10.9445	-0.73319	1477010482469725	10.95	-0.75	-1.81942	2.72913
L	10.8388	-0.441032	1477010482579636	10.85	-0.449999	-0.909822	2.72949
L	10.5529	-0.247121	1477010482679790	10.55	-0.25	-2.99539	1.99691
L	10.3505	-0.143257	1477010482789852	10.35	-0.15	-1.81716	0.908579
L	10.0541	-0.0441275	1477010482899664	10.05	-0.0499992	-2.73194	0.910655
L	9.75876	0.0560308	1477010483009765	9.75	0.0500011	-2.72477	0.90826
L	9.56967	0.149506	1477010483119802	9.55	0.15	-1.81757	0.908775
L	9.25348	0.150166	1477010483229830	9.25	0.15	-2.72658	0
L	8.93575	0.243169	1477010483339750	8.95	0.25	-2.72926	0.909752
L	8.64483	0.254352	1477010483449729	8.65	0.25	-2.7278	0
L	8.35775	0.250149	1477010483559863	8.35	0.25	-2.72395	0
L	8.03004	0.154113	1477010483669641	8.05	0.15	-2.73279	-0.910929
L	7.63715	0.143302	1477010483769662	7.65	0.15	-3.99916	0
L	7.43926	0.160393	1477010483869729	7.45	0.15	-1.99866	0
L	7.16771	0.0463372	1477010483979771	7.15	0.0500011	-2.72623	-0.908734
L	6.95035	-0.144849	1477010484089729	6.95	-0.15	-1.81888	-1.81889
L	6.76317	-0.34818	1477010484199745	6.75	-0.35	-1.81792	-1.81792
L	6.56412	-0.553924	1477010484309708	6.55	-0.549999	-1.81879	-1.81878
L	6.36344	-0.942514	1477010484419617	6.35	-0.949999	-1.81969	-3.63937
L	6.36321	-1.25111	1477010484519778	6.35	-1.25	0	-2.99519
L	6.35537	-1.55723	1477010484629742	6.35	-1.55	0	-2.72817
L	6.35448	-1.83673	1477010484739782	6.35	-1.85	0	-2.72628
L	6.35078	-2.13767	1477010484849611	6.35	-2.15	0	-2.73152
L	6.33355	-2.43768	1477010484949777	6.35	-2.45	0	-2.99503
L	6.45623	-2.7536	1477010485059667	6.45	-2.75	0.91	-2.73
L	6.54629	-3.01951	1477010485169850	6.55	-3.05	0.907584	-2.72274
L	6.54763	-3.45513	1477010485279857	6.55	-3.45	0	-3.63613
L	6.64571	-3.73674	1477010485389788	6.65	-3.75	0.909661	-2.72898
L	6.85201	-3.93663	1477010485499803	6.85	-3.95	1.81793	-1.81793
L	6.9548	-4.32855	1477010485609696	6.95	-4.35	0.909975	-3.6399
L	7.05586	-4.55105	1477010485719843	7.05	-4.55	0.907881	-1.81576
L	7.13261	-4.82718	1477010485829760	7.15	-4.85	0.909777	-2.72933
L	7.34301	-5.14642	1477010485939735	7.35	-5.15	1.81859	-2.72789
L	7.46174	-5.44979	1477010486039735	7.45	-5.45	0.999999	-3
L	7.65989	-5.6552	1477010486149778	7.65	-5.65	1.81747	-1.81747
L	7.75276	-5.95823	1477010486259717	7.75	-5.95	0.909594	-2.72878
L	7.95034	-6.15505	1477010486369630	7.95	-6.15	1.81962	-1.81962
L	8.14855	-6.44643	1477010486469764	8.15	-6.45	1.99732	-2.99598
L	8.25279	-6.64996	1477010486579762	8.25	-6.65	0.909111	-1.81822
L	8.35448	-6.94719	1477010486689841	8.35	-6.95	0.908442	-2.72531
L	8.54666	-7.24803	1477010486799777	8.55	-7.25	1.81924	-2.72886
L	8.74711	-7.43338	1477010486909619	8.75	-7.45	1.8208	-1.8208
L	8.84984	-7.75349	1477010487009857	8.85	-7.75	0.997629	-2.99288
L	8.94604	-8.07116	1477010487119852	8.95	-8.05	0.909127	-2.7274
L	9.01893	-8.23506	1477010487229801	9.05	-8.25	0.909516	-1.81902
L	9.1628	-8.53304	1477010487339701	9.15	-8.55	0.909913	-2.72976
L	9.3508	-8.85468	1477010487449780	9.35	-8.85	1.81688	-2.72532
L	9.45338	-9.162	1477010487559642	9.45	-9.15	0.910228	-2.73069
L	9.56994	-9.45148	1477010487659852	9.55	-9.45	0.997908	-2.99372
L	9.64603	-9.66938	1477010487769747	9.65	-9.65	0.909954	-1.81992
L	9.64842	-9.95866	1477010487879616	9.65	-9.95	0	-2.73053
L	9.7516	-10.2483	1477010487979798	9.75	-10.25	0.998187	-2.99455
L	9.8633	-10.5382	1477010488089713	9.85	-10.55	0.909797	-2.72938
L	9.84674	-10.8547	1477010488199718	9.85	-10.85	0	-2.72715
L	9.86442	-11.1448	1477010488309852	9.85	-11.15	0	-2.72395
L	9.85036	-11.4464	1477010488419712	9.85	-11.45	0	-2.73075
L	9.83174	-11.7336	1477010488529846	9.85	-11.75	0	-2.72396
L	9.75331	-12.0506	1477010488629796	9.75	-12.05	-1.0005	-3.0015
L	9.55524	-12.2329	1477010488739809	9.55	-12.25	-1.81797	-1.81797
L	9.34172	-12.5587	1477010488849674	9.35	-12.55	-1.82041	-2.73063
L	9.16462	-12.7506	1477010488949729	9.15	-12.75	-1.99891	-1.9989
L	8.95936	-12.9426	1477010489059717	8.95	-12.95	-1.81838	-1.81838
L	8.65422	-13.0444	1477010489169631	8.65	-13.05	-2.72941	-0.909806
L	8.3436	-13.2381	1477010489269636	8.35	-13.25	-2.99984	-1.9999
L	8.15674	-13.1486	1477010489369738	8.15	-13.15	-1.99797	0.998985
L	7.85314	-13.2533	1477010489479628	7.85	-13.25	-2.73	-0.910004
L	7.45422	-13.2433	1477010489589835	7.45	-13.25	-3.62953	0
L	7.13166	-13.2372	1477010489699722	7.15	-13.25	-2.73007	0
L	6.84852	-13.2404	1477010489809733	6.85	-13.25	-2.727	0
L	6.55626	-13.1584	1477010489919727	6.55	-13.15	-2.72742	0.909144
L	6.25112	-13.0473	1477010490029738	6.25	-13.05	-2.727	0.908995
L	5.95513	-12.9613	1477010490139629	5.95	-12.95	-2.72998	0.909996
L	5.6635	-12.8347	1477010490239871	5.65	-12.85	-2.99275	0.99758
L	5.45219	-12.6228	1477010490349765	5.45	-12.65	-1.81994	1.81994
L	5.25069	-12.4448	1477010490459824	5.25	-12.45	-1.81721	1.81721
L	4.9499	-12.2734	1477010490569762	4.95	-12.25	-2.72881	1.81921
L	4.84027	-12.0359	1477010490679838	4.85	-12.05	-0.908462	1.81692
L	4.63814	-11.758	1477010490789856	4.65	-11.75	-1.81788	2.72683
L	4.5399	-11.541	1477010490899751	4.55	-11.55	-0.909959	1.81992
L	4.45518	-11.1556	1477010491009736	4.45	-11.15	-0.909218	3.63686
L	4.36691	-10.9529	1477010491119720	4.35	-10.95	-0.909222	1.81844
L	4.42489	-10.6572	1477010491229683	4.45	-10.65	0.909396	2.72819
L	4.44692	-10.3512	1477010491329645	4.45	-10.35	0	3.00113
L	4.5556	-10.0446	1477010491429693	4.55	-10.05	0.999524	2.99856
L	4.65841	-9.75093	1477010491529867	4.65	-9.75	0.998262	2.99479
L	4.74425	-9.53907	1477010491639645	4.75	-9.55	0.910928	1.82186
L	4.87523	-9.25457	1477010491749773	4.85	-9.25	0.908033	2.7241
L	5.04624	-8.96378	1477010491859753	5.05	-8.95	1.81852	2.72777
L	5.26299	-8.64398	1477010491969855	5.25	-8.65	1.8165	2.72475
L	5.43218	-8.43885	1477010492079650	5.45	-8.45	1.82157	1.82157
L	5.54143	-8.23537	1477010492189776	5.55	-8.25	0.908054	1.8161
L	5.85207	-8.0316	1477010492299727	5.85	-8.05	2.72849	1.81899
L	6.04955	-7.75139	1477010492409707	6.05	-7.75	1.81852	2.72777
L	6.2473	-7.56333	1477010492519755	6.25	-7.55	1.81739	1.81739
L	6.44526	-7.36223	1477010492629864	6.45	-7.35	1.81638	1.81638
L	6.74856	-7.14204	1477010492739812	6.75	-7.15	2.72856	1.81904
L	6.97717	-6.96144	1477010492849663	6.95	-6.95	1.82065	1.82065
L	7.2552	-6.74652	1477010492949671	7.25	-6.75	2.99976	1.99984
L	7.33491	-6.53948	1477010493049734	7.35	-6.55	0.999369	1.99874
L	7.64389	-6.55777	1477010493159727	7.65	-6.55	2.72745	0
L	7.84566	-6.34021	1477010493269845	7.85	-6.35	1.81623	1.81624
L	8.14601	-6.23101	1477010493379878	8.15	-6.25	2.72645	0.908817
L	8.35502	-5.95811	1477010493489831	8.35	-5.95	1.81897	2.72844
L	8.64201	-5.86567	1477010493599864	8.65	-5.85	2.72645	0.908817
L	8.85198	-5.65134	1477010493709882	8.85	-5.65	1.81789	1.81788
L	9.13482	-5.45989	1477010493819729	9.15	-5.45	2.73106	1.82072
L	9.33045	-5.26019	1477010493929744	9.35	-5.25	1.81794	1.81793
L	9.63754	-5.04328	1477010494039673	9.65	-5.05	2.72903	1.81935
L	9.74856	-4.84745	1477010494139808	9.75	-4.85	0.998656	1.99731
L	9.93394	-4.66432	1477010494249869	9.95	-4.65	1.81717	1.81717
L	10.1444	-4.44253	1477010494359734	10.15	-4.45	1.82041	1.82042
L	10.4496	-4.24828	1477010494469757	10.45	-4.25	2.7267	1.8178
L	10.5542	-3.95161	1477010494579797	10.55	-3.95	0.908764	2.72628
L	10.7602	-3.65417	1477010494689724	10.75	-3.65	1.81939	2.72908
L	10.9375	-3.46792	1477010494799712	10.95	-3.45	1.81838	1.81838
L	11.0672	-3.14607	1477010494909778	11.05	-3.15	0.908549	2.72564
L	11.1428	-2.8481	1477010495019805	11.15	-2.85	0.908863	2.72661
L	11.2495	-2.5409	1477010495129697	11.25	-2.55	0.909988	2.72995
L	11.1705	-2.24061	1477010495239868	11.15	-2.25	-0.907683	2.72304
L	11.3536	-1.97104	1477010495349645	11.35	-1.95	1.82188	2.73281
L	11.3661	-1.64386	1477010495459942	11.35	-1.65	0	2.71993
L	11.3391	-1.34511	1477010495569653	11.35	-1.35	0	2.73446
L	11.1532	-1.04324	1477010495669670	11.15	-1.05	-1.99967	2.99949
L	11.0654	-0.742685	1477010495769663	11.05	-0.75	-1.00006	3.00021
L	10.8418	-0.549005	1477010495879691	10.85	-0.549999	-1.81772	1.81773
L	10.6642	-0.353413	1477010495989678	10.65	-0.35	-1.8184	1.81839
L	10.3487	-0.171899	1477010496089667	10.35	-0.15	-3.00032	2.00022
L	10.137	-0.0462889	1477010496189641	10.15	-0.0499992	-2.00053	1.00027
L	9.92833	0.0556031	1477010496289638	9.95	0.0500011	-2.00006	1.00003
L	9.65029	0.0372757	1477010496389630	9.65	0.0500011	-3.00024	0
L	9.33515	0.138463	1477010496489688	9.35	0.15	-2.99825	0.999409
L	9.13787	0.161547	1477010496599631	9.15	0.15	-1.81913	0
L	8.82128	0.250523	1477010496699655	8.85	0.25	-2.99927	0.99976
L	8.54916	0.247046	1477010496799698	8.55	0.25	-2.99871	0
L	8.2302	0.258614	1477010496909640	8.25	0.25	-2.72871	0
L	7.94777	0.127954	1477010497009670	7.95	0.15	-2.9991	-0.9997
L	7.63383	0.15164	1477010497109637	7.65	0.15	-3.00099	0
L	7.35046	0.0656199	1477010497219650	7.35	0.0500011	-2.72695	-0.908974
L	7.14965	-0.0559868	1477010497319635	7.15	-0.0499992	-2.0003	-1.00015
L	6.85872	-0.227918	1477010497429714	6.85	-0.25	-2.72532	-1.81688
L	6.74687	-0.441006	1477010497529660	6.75	-0.449999	-1.00054	-2.00107
L	6.54837	-0.624094	1477010497629652	6.55	-0.65	-2.00016	-2.00017
L	6.44859	-0.960126	1477010497729664	6.45	-0.949999	-0.999884	-2.99963
L	6.35596	-1.24356	1477010497829667	6.35	-1.25	-0.999969	-2.99992
L	6.35503	-1.55184	1477010497929624	6.35	-1.55	0	-3.00129
L	6.34356	-1.7483	1477010498039654	6.35	-1.75	0	-1.81769
L	6.34095	-2.12276	1477010498139661	6.35	-2.15	0	-3.99972
L	6.34785	-2.35274	1477010498239662	6.35	-2.35	0	-1.99998
L	6.36265	-2.64414	1477010498339662	6.35	-2.65	0	-3
L	6.461	-2.95066	1477010498439659	6.45	-2.95	1.00003	-3.00009
L	6.55345	-3.36165	1477010498539731	6.55	-3.35	0.999284	-3.99712
L	6.63536	-3.55462	1477010498649631	6.65	-3.55	0.909917	-1.81984
L	6.75151	-3.84595	1477010498749697	6.75	-3.85	0.99934	-2.99802
L	6.85764	-4.15466	1477010498859764	6.85	-4.15	0.908537	-2.72561
L	6.94846	-4.34203	1477010498969669	6.95	-4.35	0.909876	-1.81975
L	7.03506	-4.6461	1477010499069661	7.05	-4.65	1.00008	-3.00024
L	7.26242	-4.9318	1477010499169669	7.25	-4.95	1.99984	-2.99976
L	7.3521	-5.15533	1477010499269641	7.35	-5.15	1.00028	-2.00056
L	7.44098	-5.44336	1477010499369637	7.45	-5.45	1.00004	-3.00012
L	7.66561	-5.647	1477010499469657	7.65	-5.65	1.9996	-1.9996
L	7.75724	-5.96146	1477010499569629	7.75	-5.95	1.00028	-3.00084
L	7.95005	-6.14609	1477010499669639	7.95	-6.15	1.9998	-1.9998
L	8.04346	-6.35767	1477010499769635	8.05	-6.35	1.00004	-2.00008
L	8.25742	-6.66007	1477010499869660	8.25	-6.65	1.9995	-2.99925
L	8.33159	-6.8699	1477010499979646	8.35	-6.85	0.90921	-1.81841
L	8.45779	-7.15285	1477010500079634	8.45	-7.15	1.00011	-3.00036
L	8.647	-7.3454	1477010500179680	8.65	-7.35	1.99908	-1.99908
L	8.76121	-7.66039	1477010500279623	8.75	-7.65	1.00057	-3.00171
L	8.84363	-7.83628	1477010500379639	8.85	-7.85	0.999844	-1.99968
L	9.05238	-8.15838	1477010500479632	9.05	-8.15	2.00014	-3.00021
L	9.15492	-8.35136	1477010500579743	9.15	-8.35	0.998886	-1.99779
L	9.2543	-8.64461	1477010500689772	9.25	-8.65	0.908855	-2.72655
L	9.35164	-8.95148	1477010500799727	9.35	-8.95	0.909466	-2.72839
L	9.44272	-9.24111	1477010500899749	9.45	-9.25	0.999774	-2.99934
L	9.5752	-9.43724	1477010501009766	9.55	-9.45	0.908954	-1.8179
L	9.62903	-9.75552	1477010501119659	9.65	-9.75	0.909971	-2.72993
L	9.74482	-10.046	1477010501229795	9.75	-10.05	0.907972	-2.72391
L	9.75264	-10.3488	1477010501339643	9.75	-10.35	0	-2.73105
L	9.83234	-10.6514	1477010501439644	9.85	-10.65	0.999994	-2.99996
L	9.85033	-10.9603	1477010501539628	9.85	-10.95	0	-3.00048
L	9.86057	-11.1502	1477010501639849	9.85	-11.15	0	-1.99559
L	9.83839	-11.4483	1477010501749666	9.85	-11.45	0	-2.73182
L	9.75592	-11.7487	1477010501849810	9.75	-11.75	-0.998566	-2.99569
L	9.75861	-12.0491	1477010501959666	9.75	-12.05	0	-2.73085
L	9.56514	-12.3446	1477010502069800	9.55	-12.35	-1.81597	-2.72396
L	9.34752	-12.5408	1477010502179611	9.35	-12.55	-1.82131	-1.82131
L	9.24151	-12.7411	1477010502289740	9.25	-12.75	-0.908029	-1.81605
L	8.83995	-12.9425	1477010502399628	8.85	-12.95	-3.64007	-1.82003
L	8.6395	-13.0341	1477010502499834	8.65	-13.05	-1.9959	-0.997948
L	8.34268	-13.1451	1477010502609665	8.35	-13.15	-2.73146	-0.910485
L	8.06107	-13.2364	1477010502719804	8.05	-13.25	-2.72383	-0.907947
L	7.75593	-13.2425	1477010502829826	7.75	-13.25	-2.72673	0
L	7.44992	-13.2329	1477010502939720	7.45	-13.25	-2.72991	0
L	7.05468	-13.1604	1477010503049644	7.05	-13.15	-3.63887	0.909723
L	6.73255	-13.1364	1477010503159812	6.75	-13.15	-2.72312	0
L	6.42749	-13.1436	1477010503259655	6.45	-13.15	-3.00472	0
L	6.2503	-13.0552	1477010503359776	6.25	-13.05	-1.99758	0.998786
L	5.95166	-12.9396	1477010503469774	5.95	-12.95	-2.72732	0.909111
L	5.64785	-12.8416	1477010503579706	5.65	-12.85	-2.72896	0.909648
L	5.43842	-12.6552	1477010503689712	5.45	-12.65	-1.81809	1.81809
L	5.12059	-12.4527	1477010503799861	5.15	-12.45	-2.72358	1.81572
L	4.95241	-12.2277	1477010503909771	4.95	-12.25	-1.81967	1.81967
L	4.75144	-11.9561	1477010504019755	4.75	-11.95	-1.81844	2.72767
L	4.67603	-11.7496	1477010504129699	4.65	-11.75	-0.909553	1.81911
L	4.5432	-11.4431	1477010504239858	4.55	-11.45	-0.907778	2.72334
L	4.44374	-11.0696	1477010504349718	4.45	-11.05	-0.910253	3.64099
L	4.4464	-10.8663	1477010504459726	4.45	-10.85	0	1.81805
L	4.43858	-10.6346	1477010504569850	4.45	-10.65	0	1.81614
L	4.44616	-10.2449	1477010504679752	4.45	-10.25	0	3.6396
L	4.55225	-9.94382	1477010504789641	4.55	-9.95	0.910013	2.73003
L	4.64586	-9.65356	1477010504889733	4.65	-9.65	0.99908	2.99724
L	4.7442	-9.45683	1477010504999612	4.75	-9.45	0.910091	1.82018
L	4.94202	-9.15915	1477010505099699	4.95	-9.15	1.99826	2.99739
L	5.06039	-8.84271	1477010505209785	5.05	-8.85	0.908384	2.72514
L	5.26598	-8.6555	1477010505319869	5.25	-8.65	1.81679	1.8168
L	5.43516	-8.36367	1477010505429750	5.45	-8.35	1.82015	2.73022
L	5.65225	-8.1686	1477010505539731	5.65	-8.15	1.8185	1.8185
L	5.81186	-7.95139	1477010505649771	5.85	-7.95	1.81752	1.81752
L	6.04627	-7.74932	1477010505759697	6.05	-7.75	1.81941	1.8194
L	6.26179	-7.43797	1477010505869744	6.25	-7.45	1.8174	2.72611
L	6.55234	-7.24441	1477010505979845	6.55	-7.25	2.72477	1.81651
L	6.74556	-7.15305	1477010506089761	6.75	-7.15	1.81957	0.909785
L	7.06886	-6.94012	1477010506199673	7.05	-6.95	2.72946	1.81964
L	7.25262	-6.73852	1477010506309833	7.25	-6.75	1.81554	1.81554
L	7.45762	-6.53827	1477010506419720	7.45	-6.55	1.82005	1.82005
L	7.74315	-6.44913	1477010506529760	7.75	-6.45	2.72628	0.908764
L	7.9584	-6.34152	1477010506639858	7.95	-6.35	1.81656	0.908281
L	8.24773	-6.1485	1477010506749746	8.25	-6.15	2.73005	1.82003
L	8.55156	-5.93992	1477010506859761	8.55	-5.95	2.7269	1.81794
L	8.7543	-5.75242	1477010506969746	8.75	-5.75	1.81843	1.81843
L	9.06113	-5.54128	1477010507079852	9.05	-5.55	2.72465	1.81643
L	9.24452	-5.3352	1477010507189793	9.25	-5.35	1.81916	1.81916
L	9.43645	-5.25801	1477010507299747	9.45	-5.25	1.81894	0.90947
L	9.64908	-4.9531	1477010507409645	9.65	-4.95	1.81987	2.72981
L	9.86682	-4.74721	1477010507519695	9.85	-4.75	1.81736	1.81735
L	10.0706	-4.54316	1477010507629703	10.05	-4.55	1.81805	1.81805
L	10.3431	-4.35107	1477010507739752	10.35	-4.35	2.72606	1.81737
L	10.4578	-4.07071	1477010507849768	10.45	-4.05	0.908953	2.72687
L	10.6424	-3.84126	1477010507959717	10.65	-3.85	1.81902	1.81903
L	10.8572	-3.53957	1477010508069649	10.85	-3.55	1.81931	2.72896
L	10.9372	-3.24816	1477010508169673	10.95	-3.25	0.999754	2.99928
L	11.135	-3.05697	1477010508279706	11.15	-3.05	1.81763	1.81764
L	11.2571	-2.74346	1477010508389639	11.25	-2.75	0.909648	2.72893
L	11.1393	-2.45312	1477010508489767	11.15	-2.45	-0.998725	2.99616
L	11.239	-2.16508	1477010508599802	11.25	-2.15	0.908805	2.7264
L	11.3424	-1.85113	1477010508709711	11.35	-1.85	0.909847	2.72953
